Incident Report Number,Crime Type,Date,Time,LOCATION_TYPE,ADDRESS,LONGITUDE,LATITUDE,State,Country,Continent
20168002166,LOST PROP,5/6/2016,0,,E 7TH ST / TRINITY ST,-97.73895531,30.26800598,Texas,United States of America,North America
20165020908,CRASH/LEAVING THE SCENE,5/20/2016,840,,E US 290 HWY SVRD EB / N IH 35 SVRD NB,-97.70637632,30.32169208,Texas,United States of America,North America
20165021903,EMERGENCY PROTECTIVE ORDER,5/26/2016,2150,,UNKNOWN,-97.76147928,30.18395383,Texas,United States of America,North America
20161220074,CUSTODY ARREST TRAFFIC WARR,5/1/2016,36,,JOHNNY MORRIS RD / LOYOLA LN,-97.64822724,30.30023618,Texas,United States of America,North America
20161220446,DAMAGE CITY PROP,5/1/2016,410,,SPRINGDALE RD / LYONS RD,-97.69871882,30.26066385,Texas,United States of America,North America
20165030220,CRASH/LEAVING THE SCENE,7/23/2016,215,,WEST AVE / W 6TH ST,-97.75059224,30.27029557,Texas,United States of America,North America
20161661642,REQUEST TO APPREHEND,6/14/2016,2108,,ATHLETIC DR / BERKMAN DR,-97.68905137,30.32212527,Texas,United States of America,North America
20165004321,SUSPICIOUS PERSON,11/1/2015,600,,EXCHANGE DR / INTERPARKE DR,-97.67276651,30.33082061,Texas,United States of America,North America
20161471618,SOLICITATION - BEGGING,5/26/2016,2027,,RESEARCH BLVD SVRD SB / W BRAKER LN,-97.74629101,30.40053386,Texas,United States of America,North America
2016251826,CUSTODY ARREST TRAFFIC WARR,1/25/2016,2250,,GEORGIAN DR / E RUNDBERG LN,-97.69341373,30.3608277,Texas,United States of America,North America
2016861603,REQUEST TO APPREHEND,3/26/2016,2100,,BURLESON RD / E BEN WHITE BLVD SVRD EB,-97.73358898,30.2146617,Texas,United States of America,North America
20162200293,DWI,8/7/2016,310,,ADRIANE DR / CARMEL DR,-97.69134184,30.28386256,Texas,United States of America,North America
20161061992,IMPOUNDED VEH,4/15/2016,1050,,W 6TH ST / RIO GRANDE ST,-97.74953066,30.26994412,Texas,United States of America,North America
20165030895,CRASH/LEAVING THE SCENE,7/27/2016,1900,,S IH 35 SVRD NB / E OLTORF ST,-97.74043405,30.23359347,Texas,United States of America,North America
20165018939,CRASH/LEAVING THE SCENE,5/6/2016,1500,,HEINEMANN DR / MC NEIL DR,-97.74643805,30.4423532,Texas,United States of America,North America
201661648,POSS MARIJUANA,1/7/2016,23,,CAPITOL VIEW DR / IPSWICH BAY DR,-97.74647606,30.14921491,Texas,United States of America,North America
20165025850,CRASH/LEAVING THE SCENE,6/22/2016,1830,,S IH 35 SVRD NB / E STASSNEY LN,-97.76366489,30.19819205,Texas,United States of America,North America
20162190056,FOUND PROPERTY,8/6/2016,25,,E 6TH ST / TRINITY ST,-97.73934174,30.26706768,Texas,United States of America,North America
20162190275,DUI - AGE 17 TO 20,8/6/2016,255,,MC KINNEY FALLS PKWY / S US 183 HWY NB,-97.68412284,30.19829545,Texas,United States of America,North America
20165031311,CRASH/LEAVING THE SCENE,7/30/2016,1400,,S 1ST ST / W RIVERSIDE DR,-97.74928051,30.25975735,Texas,United States of America,North America
201691664,CRASH/LEAVING THE SCENE,1/9/2016,2325,,W 7TH ST / NUECES ST,-97.74807207,30.27057478,Texas,United States of America,North America
20165008679,LOST PROP,2/28/2016,547,,S LAKESHORE BLVD / E RIVERSIDE DR,-97.73035306,30.24484416,Texas,United States of America,North America
2016601062,DWI,2/29/2016,1804,,SPRINGDALE RD / E MARTIN LUTHER KING JR BLVD,-97.68263537,30.28586106,Texas,United States of America,North America
2016200147,POSS MARIJUANA,1/20/2016,234,,S PLEASANT VALLEY RD / S LAKESHORE BLVD,-97.7171496,30.24251243,Texas,United States of America,North America
20165013915,CRASH/LEAVING THE SCENE,3/27/2016,1730,,E 51ST ST / SPRINGDALE RD,-97.67781769,30.2935999,Texas,United States of America,North America
20161921175,POSS MARIJUANA,7/10/2016,1741,,E ANDERSON LN SVRD EB / CAMERON RD,-97.68662811,30.33222141,Texas,United States of America,North America
20161041104,PUBLIC INTOXICATION,4/13/2016,1823,,W 40TH ST / N LAMAR BLVD,-97.74139602,30.30786105,Texas,United States of America,North America
2016691580,DWI,3/9/2016,2034,,E SLAUGHTER LN / S IH 35 SVRD NB,-97.78499121,30.16703116,Texas,United States of America,North America
2016901170,CRASH/LEAVING THE SCENE,3/30/2016,1646,,FAIRFIELD DR / REMINGTON LN,-97.7150796,30.36080152,Texas,United States of America,North America
20165008526,LOST PROP,2/28/2016,400,,PARKFIELD DR / S MEADOWS DR,-97.70014037,30.37745174,Texas,United States of America,North America
20165025543,LOST PROP,6/17/2016,1200,,METRIC BLVD / W BRAKER LN,-97.70829039,30.39233877,Texas,United States of America,North America
20161000059,DWI,4/9/2016,20,,SPRINGDALE RD / AIRPORT BLVD,-97.69551678,30.26560913,Texas,United States of America,North America
20162211177,DWI,8/8/2016,1634,,E 53RD HALF ST / AIRPORT BLVD,-97.71463524,30.31502365,Texas,United States of America,North America
20165021225,CRASH/LEAVING THE SCENE,5/22/2016,2100,,MUELLER BLVD / ALDRICH ST,-97.70715185,30.2980906,Texas,United States of America,North America
2016250137,POSS CONTROLLED SUB/NARCOTIC,1/25/2016,248,,N IH 35 SVRD SB / E 7TH ST,-97.73467173,30.26681904,Texas,United States of America,North America
20161341794,CRASH/LEAVING THE SCENE,5/13/2016,2120,,E RUNDBERG LN / MIDDLE FISKVILLE RD,-97.68651353,30.35743179,Texas,United States of America,North America
20165015295,CRASH/LEAVING THE SCENE,4/12/2016,1745,,AIRPORT NB TO IH 35 SV NB RAMP / N IH 35 SVRD SB AT AIRPORT TRN,-97.71437298,30.30191008,Texas,United States of America,North America
20161900118,REQUEST TO APPREHEND,7/8/2016,140,,E LIVE OAK ST / KENWOOD AVE,-97.74444288,30.23729675,Texas,United States of America,North America
2016621897,POSS SYNTHETIC MARIJUANA,3/2/2016,2335,,CARNATION TER / LILY TER,-97.70330609,30.23183537,Texas,United States of America,North America
20165011015,CRASH/LEAVING THE SCENE,3/15/2016,1630,,BRAZOS ST / E 4TH ST,-97.74215676,30.26583473,Texas,United States of America,North America
20162031744,WARRANT ARREST NON TRAFFIC,7/21/2016,2322,,TAHOE TRL / WEST GATE BLVD,-97.80447442,30.22467025,Texas,United States of America,North America
20162031917,DRIVING WHILE INTOX / FELONY,7/21/2016,2350,,W RIVERSIDE DR / S CONGRESS AVE,-97.74688248,30.2571429,Texas,United States of America,North America
20162040091,CRASH/LEAVING THE SCENE,7/22/2016,108,,E US 290 HWY SVRD EB / BERKMAN DR,-97.6889337,30.32086592,Texas,United States of America,North America
20165021367,LOST PROP,5/21/2016,1514,,E 6TH ST / RED RIVER ST,-97.73719362,30.26647411,Texas,United States of America,North America
20161061561,DWI,4/15/2016,2101,,NATICK LN / LA CROSSE AVE,-97.89297464,30.19480883,Texas,United States of America,North America
20161730939,CRASH/LEAVING THE SCENE,6/21/2016,1716,,S LAMAR BLVD SVRD NB / W BEN WHITE BLVD SVRD EB,-97.79666852,30.23367988,Texas,United States of America,North America
20165031940,CRASH/LEAVING THE SCENE,8/3/2016,2010,,W SH 71 / W US 290 HWY SVRD WB,-97.87578487,30.2346942,Texas,United States of America,North America
2016401008,FICTITIOUS LICENSE PLATE,2/9/2016,1432,,W STASSNEY LN / S CONGRESS AVE,-97.7747991,30.20493874,Texas,United States of America,North America
2016770515,VIOL CITY ORDINANCE - OTHER,3/17/2016,755,,CAMERON RD / MC KIE DR,-97.69041232,30.32903752,Texas,United States of America,North America
20165012121,CRASH/LEAVING THE SCENE,3/21/2016,2045,,E RIVERSIDE DR / WICKERSHAM LN,-97.72041405,30.23238079,Texas,United States of America,North America
2016801481,REQUEST TO APPREHEND,3/20/2016,1858,,MANCHACA RD / W SLAUGHTER LN,-97.82373291,30.17373443,Texas,United States of America,North America
20165026203,CRASH/LEAVING THE SCENE,6/25/2016,345,,E WILLIAM CANNON DR / BLUFF SPRINGS RD,-97.76789963,30.18919271,Texas,United States of America,North America
20161930247,DWI  .15 BAC OR ABOVE,7/11/2016,551,,W WELLS BRANCH PKWY / N IH 35 SVRD SB,-97.66933249,30.44025904,Texas,United States of America,North America
2016531701,CRASH/FAIL STOP AND RENDER AID,2/22/2016,1700,,S MOPAC EXPY SVRD NB / W US 290 HWY SVRD EB,-97.82412872,30.2346828,Texas,United States of America,North America
20165026199,CRASH/LEAVING THE SCENE,6/25/2016,215,,W 6TH ST / GUADALUPE ST,-97.74626636,30.2690229,Texas,United States of America,North America
20161800093,TRAFFIC VIOL/OTHER,6/28/2016,109,,W 6TH ST / GUADALUPE ST,-97.74626636,30.2690229,Texas,United States of America,North America
2016761932,CRASH/LEAVING THE SCENE,3/16/2016,2158,,CLEARFIELD DR / RESEARCH BLVD SVRD NB,-97.71560549,30.35743481,Texas,United States of America,North America
20161531222,VOCO SOLICITATION PROHIBIT,6/1/2016,1646,,W BRAKER LN / RESEARCH BLVD SVRD SB,-97.74629101,30.40053386,Texas,United States of America,North America
20165018335,CRASH/LEAVING THE SCENE,5/3/2016,915,,E CESAR CHAVEZ ST / N IH 35 SVRD NB,-97.73579167,30.26099452,Texas,United States of America,North America
20165011575,CRASH/LEAVING THE SCENE,3/19/2016,100,,E 6TH ST / NAVASOTA ST,-97.72852614,30.26371837,Texas,United States of America,North America
20161620108,REQUEST TO APPREHEND,6/10/2016,149,,ALUM ROCK DR / FALL MEADOW LN,-97.74184127,30.15518282,Texas,United States of America,North America
20165017500,CRASH/LEAVING THE SCENE,4/27/2016,1115,,LAMBS LN / MEADOW LAKE BLVD,-97.75244992,30.17935512,Texas,United States of America,North America
20165000445,CRASH/LEAVING THE SCENE,1/4/2016,1615,,N MOPAC EXPY SVRD NB / W PARMER LN,-97.70358989,30.41997456,Texas,United States of America,North America
20165006127,CRASH/LEAVING THE SCENE,2/11/2016,750,,E BEN WHITE BLVD SVRD EB / MONTOPOLIS DR,-97.71254253,30.21197743,Texas,United States of America,North America
20165004049,CRASH/LEAVING THE SCENE,1/28/2016,1350,,W 24TH ST / GUADALUPE ST,-97.74155662,30.28771804,Texas,United States of America,North America
201671778,DWI,1/7/2016,2149,,E 51ST ST / E 51ST ST TO STATION,-97.694029,30.30148728,Texas,United States of America,North America
20165020086,CRASH/LEAVING THE SCENE,5/15/2016,120,,GUADALUPE ST / W 6TH ST,-97.74626636,30.2690229,Texas,United States of America,North America
20165017377,LOST PROP,3/1/2016,1514,,S IH 35 SVRD NB / E WILLIAM CANNON DR,-97.77011645,30.19024097,Texas,United States of America,North America
20165023000,FOUND PROPERTY,6/3/2016,1640,,AVERY RANCH BLVD / MEYRICK PARK TRL,-97.74771963,30.50579669,Texas,United States of America,North America
2016630206,DWI,3/3/2016,323,,E BEN WHITE BLVD SVRD WB / S CONGRESS AVE,-97.76360525,30.22340846,Texas,United States of America,North America
20161220713,POSS OF DRUG PARAPHERNALIA,5/1/2016,1030,,E 4TH ST / COMAL ST,-97.72739968,30.26119816,Texas,United States of America,North America
20165031482,CRASH/LEAVING THE SCENE,8/1/2016,1127,,E 12TH ST / AIRPORT BLVD,-97.70033651,30.27686098,Texas,United States of America,North America
20162131544,DWI  .15 BAC OR ABOVE,7/31/2016,2133,,GUADALUPE ST / W 29TH ST,-97.74282336,30.2954281,Texas,United States of America,North America
20161481900,PUBLIC INTOXICATION,5/27/2016,2226,,S IH 35 SVRD SB / W SLAUGHTER LN,-97.78693052,30.167067,Texas,United States of America,North America
2016111694,POSS CONTROLLED SUB/NARCOTIC,1/11/2016,2251,,W RUNDBERG LN / N LAMAR BLVD,-97.69702646,30.36313807,Texas,United States of America,North America
20165020672,CRASH/LEAVING THE SCENE,5/2/2016,1449,,PEPPER LN / TERI RD,-97.75235138,30.20212573,Texas,United States of America,North America
20165007288,CRASH/LEAVING THE SCENE,2/9/2016,1640,,N IH 35 SVRD NB / E 11TH ST,-97.73248283,30.27032806,Texas,United States of America,North America
2016210175,DWI,1/21/2016,259,,AIRPORT BLVD / E MARTIN LUTHER KING JR BLVD,-97.7039519,30.2825707,Texas,United States of America,North America
20165019374,CRASH/LEAVING THE SCENE,5/10/2016,800,,S IH 35 SVRD NB / W SLAUGHTER LN,-97.78499121,30.16703116,Texas,United States of America,North America
2016221944,DWI,1/22/2016,2335,,E 2ND ST / ROBERT T MARTINEZ JR ST,-97.72028643,30.25664722,Texas,United States of America,North America
20161310669,FAMILY DISTURBANCE,5/10/2016,1048,,OAK SPRINGS DR / AIRPORT BLVD,-97.69791388,30.27355474,Texas,United States of America,North America
20165000787,CRASH/LEAVING THE SCENE,1/6/2016,1500,,WEST GATE BLVD / EKTOM DR,-97.80496873,30.22393468,Texas,United States of America,North America
20165004739,LOST PROP,2/2/2016,1312,,E 6TH ST / CONGRESS AVE,-97.74281933,30.2680649,Texas,United States of America,North America
20162000157,EVADING VEHICLE,7/18/2016,244,,MONTOPOLIS DR / E RIVERSIDE DR,-97.70344663,30.22492937,Texas,United States of America,North America
20161841380,SOLICITATION - BEGGING,7/2/2016,1824,,W BRAKER LN / RESEARCH BLVD SVRD SB,-97.74629101,30.40053386,Texas,United States of America,North America
20161660060,REQUEST TO APPREHEND,6/14/2016,44,,W WILLIAM CANNON DR / S MOPAC EXPY SVRD NB,-97.83625216,30.21966395,Texas,United States of America,North America
20165004089,SUSPICIOUS PERSON,1/28/2016,2153,,BARTON SPRINGS RD / S 1ST ST,-97.75007452,30.2583817,Texas,United States of America,North America
20165005966,CRASH/LEAVING THE SCENE,2/9/2016,1830,,BOSTON LN / SOUTHWEST PKWY,-97.833297,30.24011511,Texas,United States of America,North America
20165004816,TEMP EX PARTE  ORDER,2/2/2016,1907,,UNKNOWN,-0.0001335584,0.0001204538,Texas,United States of America,North America
20165013287,EMERGENCY PROTECTIVE ORDER,3/30/2016,1618,,UNKNOWN,-97.79356967,30.17952569,Texas,United States of America,North America
20165011923,PROTECTIVE ORDER,3/21/2016,1747,,UNKNOWN,-97.77471755,30.29684711,Texas,United States of America,North America
2016910030,DWI,3/31/2016,331,,SAN GABRIEL ST / W 24TH ST,-97.74783872,30.28816122,Texas,United States of America,North America
2016790523,IMPOUNDED VEH,3/19/2016,625,,CANTERBURY ST / PEDERNALES ST,-97.71757757,30.25255718,Texas,United States of America,North America
2016360044,WARRANT ARREST NON TRAFFIC,2/5/2016,33,,E 7TH ST / NECHES ST,-97.73792429,30.26769906,Texas,United States of America,North America
20161420405,DWI,5/21/2016,510,,CAMERON RD / E ST JOHNS AVE,-97.69231397,30.3260513,Texas,United States of America,North America
2016710538,PUBLIC INTOXICATION,3/11/2016,920,,S IH 35 SVRD SB / E WILLIAM CANNON DR,-97.77089997,30.19066095,Texas,United States of America,North America
20165013819,CRASH/LEAVING THE SCENE,4/4/2016,30,,DECKER LN / FM 969 RD,-97.63728124,30.27679301,Texas,United States of America,North America
20165008085,CRASH/LEAVING THE SCENE,2/25/2016,1200,,S IH 35 SB / E WILLIAM CANNON TO 35 SB RAMP,-97.7731845,30.18688648,Texas,United States of America,North America
20165019893,FOUND PROPERTY,5/10/2016,1211,,RED WILLOW DR / SENECA CIR,-97.89652293,30.24241705,Texas,United States of America,North America
20165009734,LOST PROP,2/29/2016,1200,,E OLTORF ST / S PLEASANT VALLEY RD,-97.72777483,30.22745636,Texas,United States of America,North America
201680655,WARRANT ARREST NON TRAFFIC,1/8/2016,1035,,E 51ST ST / N IH 35 SVRD SB,-97.7113121,30.31015634,Texas,United States of America,North America
20162260228,DWI,8/13/2016,149,,W 9TH ST / LAVACA ST,-97.74415195,30.27154076,Texas,United States of America,North America
20161900167,PUBLIC INTOXICATION,7/8/2016,200,,E 6TH ST / TRINITY ST,-97.73934174,30.26706768,Texas,United States of America,North America
20165027075,CRASH/LEAVING THE SCENE,6/30/2016,1500,,SAN SABA ST / E 4TH ST,-97.71419497,30.2566136,Texas,United States of America,North America
20161181635,POSS MARIJUANA,4/27/2016,1946,,OHLEN RD / RESEARCH BLVD SVRD NB,-97.71726797,30.36325825,Texas,United States of America,North America
20162110649,CRASH/LEAVING THE SCENE,7/29/2016,1134,,KRAMER LN / METRIC BLVD,-97.71040916,30.38874337,Texas,United States of America,North America
20165032780,CRASH/LEAVING THE SCENE,8/9/2016,1500,,N LAMAR BLVD / COOPER DR,-97.69809029,30.36111641,Texas,United States of America,North America
201670903,ABAND VEH  (STORAGE FACILITY),1/7/2016,1400,,TAYLOR ST / NAVASOTA ST,-97.7319932,30.25604385,Texas,United States of America,North America
20165021713,CRASH/LEAVING THE SCENE,5/25/2016,1635,,W PARMER LN / N LAMAR BLVD,-97.67822767,30.40784843,Texas,United States of America,North America
20161550122,DRIVING WHILE INTOX / FELONY,6/3/2016,149,,S IH 35 SVRD SB / E RIVERSIDE DR,-97.73577606,30.24803187,Texas,United States of America,North America
20161040084,DWI,4/13/2016,126,,E 7TH ST / N IH 35 SVRD SB,-97.73467173,30.26681904,Texas,United States of America,North America
20161870783,CRIMINAL TRESPASS NOTICE,7/5/2016,1000,,E 2ND ST / CHALMERS AVE,-97.72623727,30.2587212,Texas,United States of America,North America
2016650028,CRASH/LEAVING THE SCENE,3/5/2016,14,,N IH 35 SVRD NB / E 6TH ST,-97.73420932,30.26563526,Texas,United States of America,North America
20165027740,LOST PROP,7/4/2016,1500,,S LAKESHORE BLVD / E RIVERSIDE DR,-97.73035306,30.24484416,Texas,United States of America,North America
20165033460,CRASH/LEAVING THE SCENE,8/14/2016,1712,,S IH 35 SVRD NB / E RIVERSIDE DR,-97.73489103,30.24784065,Texas,United States of America,North America
20165013233,LOST PROP,2/1/2016,1200,,E 3RD ST / CONGRESS AVE,-97.74387418,30.26523963,Texas,United States of America,North America
20165019442,CRASH/LEAVING THE SCENE,5/10/2016,1450,,E CESAR CHAVEZ ST / N PLEASANT VALLEY RD,-97.71278851,30.25298738,Texas,United States of America,North America
20165022959,CRASH/LEAVING THE SCENE,6/3/2016,1230,,GUADALUPE ST / W DEAN KEETON ST,-97.74136093,30.28981259,Texas,United States of America,North America
201680515,VIOL CITY ORDINANCE - OTHER,1/8/2016,905,,E WILLIAM CANNON DR / S IH 35 SVRD NB,-97.77011645,30.19024097,Texas,United States of America,North America
20165000866,CRASH/LEAVING THE SCENE,1/6/2016,1745,,E SH 71 WB / DEL VALLE ST,-97.65353549,30.21054718,Texas,United States of America,North America
201616027,VOCO SOLICITATION PROHIBIT,1/27/2016,1440,,MANCHACA RD / W BEN WHITE BLVD SVRD WB,-97.7880616,30.23036004,Texas,United States of America,North America
2016371876,WARRANT ARREST NON TRAFFIC,2/7/2016,39,,CHICON ST / E 7TH ST,-97.72211887,30.26257583,Texas,United States of America,North America
20161340131,DWI,5/13/2016,213,,W STASSNEY LN / EMERALD FOREST DR,-97.78709172,30.21068436,Texas,United States of America,North America
20165021002,CRASH/LEAVING THE SCENE,5/20/2016,1315,,REDD ST / MANCHACA RD,-97.78941237,30.22825814,Texas,United States of America,North America
20165022195,LOST PROP,5/29/2016,1500,,1 S 1ST ST,-97.74777452,30.26322814,Texas,United States of America,North America
